,campaign,batch,hourly_timestamp,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,stiffness,ejection
565,8,56,2018-11-29 00:50:00,0.6591497680072547,1.771124791650809,4.86,5.284666666666666,4.178333333333333,0.0,-0.10754130089351281,0.22940113685754934,1.8,4.566666666666666,0.506122707228899
566,8,56,2018-11-29 01:00:00,0.6591497680072547,1.771124791650809,4.861666666666666,5.279666666666667,4.086666666666667,0.0,0.09917616153383206,0.2582435105561454,1.8,4.316666666666666,0.5477988012173537
567,8,56,2018-11-29 01:10:00,0.6591497680072547,1.771124791650809,4.863333333333333,5.273,4.16,0.0,0.30589362396117714,0.28795713263481826,1.8,4.683333333333334,0.5276553557896008
568,8,56,2018-11-29 01:20:00,0.6591497680072547,1.771124791650809,4.858333333333333,5.274,4.163333333333333,0.0,0.5128165709436184,0.30967755736604063,1.8,4.5,0.5181624677144526
569,8,56,2018-11-29 01:30:00,0.6591497680072547,1.771124791650809,4.871666666666667,5.266333333333334,4.121666666666667,0.0,0.719945002481157,0.3323097536578084,1.8,4.633333333333334,0.5679422466451071
570,8,56,2018-11-29 01:40:00,0.6591497680072547,1.771124791650809,4.858333333333333,5.267333333333334,4.151666666666666,0.0,0.926662464908502,0.3561373837734028,1.8,4.216666666666667,0.5107533843387274
571,8,56,2018-11-29 01:50:00,0.6591497680072547,1.771124791650809,4.858333333333333,5.265333333333333,4.14,0.0,1.1339963810011369,0.3810692705567695,1.8,4.416666666666667,0.5387689808531885
572,8,56,2018-11-29 02:00:00,0.6591497680072547,1.771124791650809,4.865,5.2683333333333335,4.19,0.0,1.340508358873385,0.4110969472840749,1.8,4.6,0.5510402751942337
573,8,56,2018-11-29 02:10:00,0.6591497680072547,1.771124791650809,4.85,5.268666666666666,4.1466666666666665,0.0,1.5474313058558269,0.43693047483286995,1.8,4.55,0.5487249366393193
574,8,56,2018-11-29 02:20:00,0.12445059847552939,1.1298149268345783,4.808695652173912,5.512173913043478,4.652173913043479,0.0,1.689251385316959,0.46908033290254686,1.8,4.913043478260869,0.544134526286968
